text,label,text_length,word_count,created_at
🚨 BREAKING: The Election Commission has been compromised! Secret documents reveal massive vote manipulation planned - SHARE BEFORE DELETED! 🚨 Share this with everyone you know!,1,176,26,2026-05-12
"🚨 YOUR MONEY IS NOT SAFE! The government is planning to confiscate all bank accounts over ₹50,000! Official document leaked! 🚨",1,126,21,2026-05-12
Microsoft announced a $3 billion investment in India to expand its cloud computing infrastructure over the next three years.,0,124,19,2026-05-12
🚨 CONSPIRACY REVEALED: Foreign powers are controlling Indian politicians through blackmail! The truth they don't want you to know! 🚨,1,132,20,2026-05-12
"According to official sources, microsoft announced a $3 billion investment in India to expand its cloud computing infrastructure over the next three years.",0,155,23,2026-05-12
The report states that university Grants Commission released new guidelines for online education and examination standards.,0,123,16,2026-05-12
ALERT: RBI secretly demonetizing ₹2000 notes TOMORROW! Convert your cash immediately or lose everything! 100% confirmed! Share this with everyone you know!,1,155,22,2026-05-12
ALERT: RBI secretly demonetizing ₹2000 notes TOMORROW! Convert your cash immediately or lose everything! 100% confirmed! Share this with everyone you know!,1,155,22,2026-05-12
The World Health Organization confirmed that the new COVID-19 variant shows reduced severity compared to previous strains based on preliminary data.,0,148,21,2026-05-12
SHOCKING: World leaders are actually AI-controlled robots! Former intelligence officer reveals the truth! Share this with everyone you know!,1,140,19,2026-05-12
"Government data shows scientists have discovered a new exoplanet in the habitable zone of its star, according to research published in Nature Astronomy.",0,152,23,2026-05-12
"In a press release, iSRO successfully launched its latest satellite mission from the Sriharikota spaceport at 9:30 AM this morning.",0,131,20,2026-05-12
🚨 MIRACLE CURE: This ancient herb eliminates cancer in 3 days! Doctors hate this simple trick! Watch before they take it down! 🚨 Share this with everyone you know!,1,163,29,2026-05-12
🚨 CONSPIRACY REVEALED: Foreign powers are controlling Indian politicians through blackmail! The truth they don't want you to know! 🚨,1,132,20,2026-05-12
"YOUR MONEY IS NOT SAFE! The government is planning to confiscate all bank accounts over ₹50,000! Official document leaked!",1,122,19,2026-05-12
Government data shows a study published in The Lancet medical journal found that regular exercise reduces the risk of heart disease by up to 35%.,0,145,25,2026-05-12
The Ministry of Health reported that vaccination coverage has reached 95% among eligible adults across the country.,0,115,17,2026-05-12
Government data shows iSRO successfully launched its latest satellite mission from the Sriharikota spaceport at 9:30 AM this morning.,0,133,19,2026-05-12
The Central Board of Secondary Education announced that Class 10 and 12 board exams will begin on February 15.,0,110,19,2026-05-12
The report states that the Election Commission announced that voting for the upcoming state assembly elections will take place in seven phases starting next month.,0,163,25,2026-05-12
"🚨 YOUR MONEY IS NOT SAFE! The government is planning to confiscate all bank accounts over ₹50,000! Official document leaked! 🚨",1,126,21,2026-05-12
"In a press release, the World Health Organization confirmed that the new COVID-19 variant shows reduced severity compared to previous strains based on preliminary data.",0,168,25,2026-05-12
The Reserve Bank of India kept the repo rate unchanged at 6.5% citing concerns over inflation and global economic uncertainty.,0,126,20,2026-05-12
"According to official sources, the International Olympic Committee announced that cricket will be included in the 2028 Los Angeles Olympics.",0,140,20,2026-05-12
🚨 TRENDING: Major news network caught fabricating stories for 10 years! Whistleblower releases damning evidence! 🚨,1,114,16,2026-05-12
The Ministry of Health reported that vaccination coverage has reached 95% among eligible adults across the country.,0,115,17,2026-05-12
🚨 ALERT: RBI secretly demonetizing ₹2000 notes TOMORROW! Convert your cash immediately or lose everything! 100% confirmed! 🚨,1,124,18,2026-05-12
THIS WILL CHANGE EVERYTHING! What NASA just discovered at the edge of our solar system will shock the world!,1,108,19,2026-05-12
The Central Board of Secondary Education announced that Class 10 and 12 board exams will begin on February 15.,0,110,19,2026-05-12
"YOUR MONEY IS NOT SAFE! The government is planning to confiscate all bank accounts over ₹50,000! Official document leaked!",1,122,19,2026-05-12
"The report states that stock markets closed at record highs today with the Sensex crossing 75,000 points for the first time in history.",0,135,23,2026-05-12
🚨 EXPOSED: Celebrity caught in human trafficking ring! The mainstream media is protecting their own! Full evidence inside! 🚨,1,124,19,2026-05-12
The Reserve Bank of India kept the repo rate unchanged at 6.5% citing concerns over inflation and global economic uncertainty.,0,126,20,2026-05-12
The Reserve Bank of India kept the repo rate unchanged at 6.5% citing concerns over inflation and global economic uncertainty.,0,126,20,2026-05-12
The Ministry of Health reported that vaccination coverage has reached 95% among eligible adults across the country.,0,115,17,2026-05-12
"🚨 YOUR MONEY IS NOT SAFE! The government is planning to confiscate all bank accounts over ₹50,000! Official document leaked! 🚨 Share this with everyone you know!",1,161,27,2026-05-12
"YOUR MONEY IS NOT SAFE! The government is planning to confiscate all bank accounts over ₹50,000! Official document leaked!",1,122,19,2026-05-12
"In a press release, the International Olympic Committee announced that cricket will be included in the 2028 Los Angeles Olympics.",0,129,20,2026-05-12
Team India defeated Australia by 5 wickets in the thrilling series finale to win the Border-Gavaskar trophy.,0,108,17,2026-05-12
🚨 EXPOSED: Celebrity caught in human trafficking ring! The mainstream media is protecting their own! Full evidence inside! 🚨 Share this with everyone you know!,1,159,25,2026-05-12
🚨 EXPOSED: Celebrity caught in human trafficking ring! The mainstream media is protecting their own! Full evidence inside! 🚨,1,124,19,2026-05-12
"According to official sources, iSRO successfully launched its latest satellite mission from the Sriharikota spaceport at 9:30 AM this morning.",0,142,20,2026-05-12
"Government data shows according to the Ministry of External Affairs, India and the United States have signed a new defense agreement aimed at strengthening bilateral ties.",0,171,26,2026-05-12
Government data shows a study published in The Lancet medical journal found that regular exercise reduces the risk of heart disease by up to 35%.,0,145,25,2026-05-12
The report states that the Election Commission announced that voting for the upcoming state assembly elections will take place in seven phases starting next month.,0,163,25,2026-05-12
🚨 EXPOSED: Celebrity caught in human trafficking ring! The mainstream media is protecting their own! Full evidence inside! 🚨,1,124,19,2026-05-12
CONSPIRACY REVEALED: Foreign powers are controlling Indian politicians through blackmail! The truth they don't want you to know!,1,128,18,2026-05-12
SHOCKING: World leaders are actually AI-controlled robots! Former intelligence officer reveals the truth!,1,105,13,2026-05-12
"The report states that scientists have discovered a new exoplanet in the habitable zone of its star, according to research published in Nature Astronomy.",0,153,24,2026-05-12
🚨 SHOCKING: World leaders are actually AI-controlled robots! Former intelligence officer reveals the truth! 🚨,1,109,15,2026-05-12
BREAKING: The Election Commission has been compromised! Secret documents reveal massive vote manipulation planned - SHARE BEFORE DELETED!,1,137,18,2026-05-12
A study published in The Lancet medical journal found that regular exercise reduces the risk of heart disease by up to 35%.,0,123,22,2026-05-12
🚨 URGENT: WHO admits COVID vaccines cause permanent DNA mutation! This doctor reveals the truth that big pharma is hiding! 🚨,1,124,21,2026-05-12
CONSPIRACY REVEALED: Foreign powers are controlling Indian politicians through blackmail! The truth they don't want you to know!,1,128,18,2026-05-12
🚨 URGENT: WHO admits COVID vaccines cause permanent DNA mutation! This doctor reveals the truth that big pharma is hiding! 🚨,1,124,21,2026-05-12
"According to official sources, the Election Commission announced that voting for the upcoming state assembly elections will take place in seven phases starting next month.",0,171,25,2026-05-12
TRENDING: Major news network caught fabricating stories for 10 years! Whistleblower releases damning evidence!,1,110,14,2026-05-12
🚨 SHOCKING EXPOSURE: The Prime Minister secretly signed away India's sovereignty in a hidden treaty! The media won't report this! 🚨,1,131,21,2026-05-12
